Familia,Especie,Nombre comun,Origen,Numero de individuos,Sector
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,1,Cascajo
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,3,Cascajo
Asteiidae,Loewimyia fasciata (-),-,Endémico,1,Cascajo
Drosophilidae,Drosophila nebulosa (Mosca del vinagre),Mosca del vinagre,Introducido,1,Cascajo
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,2,Cascajo
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,1,Cascajo
Tephritidae,Campiglossa crockeri (Mosca de la fruta),Mosca de la fruta,Endémico,3,Cascajo
Formicidae,Nylanderia steinheili (Hormiga),Hormiga,Introducido,1,Cascajo
Coccinellidae,Cycloneda sanguinea (Mariquita),Mariquita,Nativo,1,Cascajo
Miridae,Dolichomiris linearis (Chinche de hoja),Chinche de hoja,Desconocido,1,Cascajo
Phlaeothripidae,Nesothrips lativentris (Trips),Trips,Nativo,1,Cascajo
Miridae,Dolichomiris linearis (Chinche de hoja),Chinche de hoja,Desconocido,3,Cascajo
Lygaeidae,Neortholomus usingeri  (Chinche de semillas),Chinche de semillas,Endémico,1,Cascajo
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,15,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,1,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,5,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,28,Santa Rosa
Calliphoridae,Lucilia eximia (Mosca verde),Mosca verde,Introducido,1,Santa Rosa
Limoniidae,Geranomyia tibialis (Mosca grúa),Mosca grúa,Nativo,2,Santa Rosa
Chloropidae,Monochaetoscinella anonyma (Mosca de la hierba),Mosca de la hierba,Introducido,1,Santa Rosa
Sphaeroceridae,Leptocera erythrocera (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Santa Rosa
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,1,Santa Rosa
Syrphidae,Toxomerus politus (Mosca del maíz),Mosca del maíz,Nativo,1,Santa Rosa
Muscidae,"Cyrtoneuropsis rescita (Mosca de establo, mosca de la casa)","Mosca de establo, mosca de la casa",Introducido,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,20,Santa Rosa
Limoniidae,Geranomyia tibialis (Mosca grúa),Mosca grúa,Nativo,3,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,1,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,5,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,1,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,2,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,5,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,4,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,1,Santa Rosa
Sphaeroceridae,Leptocera erythrocera (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,14,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,1,Santa Rosa
Coccinellidae,Cycloneda sanguinea (Mariquita),Mariquita,Nativo,1,Santa Rosa
Miridae,Polymerus vegatus (Chinche de hoja),Chinche de hoja,Endémico,3,Santa Rosa
Lygaeidae,Cymoninus notabilis (Chinche de semillas),Chinche de semillas,Desconocido,1,Santa Rosa
Syrphidae,Toxomerus politus (Mosca del maíz),Mosca del maíz,Nativo,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,Santa Rosa
Sciaridae,Pseudolycoriella cavatica (Mosquito de los hongos),Mosquito de los hongos,Desconocido,2,Santa Rosa
Sarcophagidae,Peckia lambens (Mosca de la carne),Mosca de la carne,Introducido,1,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,8,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,55,Santa Rosa
Sphaeroceridae,Leptocera erythrocera (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,3,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,1,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,3,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,1,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,3,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,12,Santa Rosa
Formicidae,Nylanderia steinheili (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,4,Santa Rosa
Formicidae,Nylanderia steinheili (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Odontomachus bauri (Hormiga),Hormiga,Desconocido,1,Santa Rosa
Formicidae,Hypoponera  opaciceps (Hormiga),Hormiga,Introducido,1,Santa Rosa
Lygaeidae,Cymoninus notabilis (Chinche de semillas),Chinche de semillas,Desconocido,6,Santa Rosa
Lygaeidae,Neortholomus usingeri  (Chinche de semillas),Chinche de semillas,Endémico,4,Santa Rosa
Lygaeidae,Nysius usitatus  (Chinche de semillas),Chinche de semillas,Endémico,5,Santa Rosa
Anthocoridae,Orius tristicolor  (Chinche pirata),Chinche pirata,Desconocido,2,Santa Rosa
Dolichopodidae,Chrysotus baerti (Mosca de patas largas),Mosca de patas largas,Endémico,1,El Carmen
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,5,El Carmen
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,El Carmen
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,1,El Carmen
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,El Carmen
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,6,El Carmen
Limoniidae,Geranomyia tibialis (Mosca grúa),Mosca grúa,Nativo,1,El Carmen
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,1,El Carmen
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,1,El Carmen
Chironomidae,Goeldichironomus holoprasinus (Mosquito no mordedor),Mosquito no mordedor,Introducido,1,El Carmen
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,11,El Carmen
Sarcophagidae,Peckia lambens (Mosca de la carne),Mosca de la carne,Introducido,1,El Carmen
Limoniidae,Dicranomyia galapagensis (Mosca grúa),Mosca grúa,Endémico,1,El Carmen
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,2,El Carmen
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,1,El Carmen
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,2,El Carmen
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,6,El Carmen
Chrysopidae,Ceraeochrysa everes (León de los áfidos),León de los áfidos,Desconocido,1,El Carmen
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,3,El Carmen
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,1,El Carmen
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,1,El Carmen
Coccinellidae,Cycloneda sanguinea (Mariquita),Mariquita,Nativo,1,El Carmen
Lygaeidae,Cymoninus notabilis (Chinche de semillas),Chinche de semillas,Desconocido,1,El Carmen
Lygaeidae,Nysius usitatus  (Chinche de semillas),Chinche de semillas,Endémico,2,El Carmen
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,1,Santa Rosa
Calliphoridae,Lucilia eximia (Mosca verde),Mosca verde,Introducido,2,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,13,Santa Rosa
Phoridae,"Megaselia scalaris (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,1,Santa Rosa
Tephritidae,Campiglossa crockeri (Mosca de la fruta),Mosca de la fruta,Endémico,1,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,3,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,7,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,4,Santa Rosa
Limoniidae,Geranomyia tibialis (Mosca grúa),Mosca grúa,Nativo,1,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,4,Santa Rosa
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,1,Santa Rosa
Asteiidae,Loewimyia fasciata (-),-,Endémico,1,Santa Rosa
Agromyzidae,Calycomyza lantanae (Mosca minadora de hojas),Mosca minadora de hojas,Introducido,1,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,2,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,31,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,3,Santa Rosa
Drosophilidae,Drosophila melanogaster (Mosca del vinagre),Mosca del vinagre,Introducido,1,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,5,Santa Rosa
Drosophilidae,Zaprionus indianus (Mosca del vinagre),Mosca del vinagre,Introducido,2,Santa Rosa
Phoridae,"Megaselia seticauda (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,2,Santa Rosa
Sciaridae,Bradysia ocellaris (Mosquito de los hongos),Mosquito de los hongos,Introducido,1,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,2,Santa Rosa
Sciaridae,Pseudolycoriella cavatica (Mosquito de los hongos),Mosquito de los hongos,Desconocido,2,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,2,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,3,Santa Rosa
Syrphidae,Toxomerus politus (Mosca del maíz),Mosca del maíz,Nativo,1,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,4,Santa Rosa
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,2,Santa Rosa
Ceratopogonidae,Dasyhelea borgmeieri (Mosquito mordedor),Mosquito mordedor,Nativo,1,Santa Rosa
Sciaridae,Bradysia ocellaris (Mosquito de los hongos),Mosquito de los hongos,Introducido,4,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,6,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,3,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,1,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Santa Rosa
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,1,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,1,Santa Rosa
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,2,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,4,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,12,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,1,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,1,Santa Rosa
Chrysopidae,Ceraeochrysa everes (León de los áfidos),León de los áfidos,Desconocido,3,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,5,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,2,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,3,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,2,Santa Rosa
Lygaeidae,Nysius usitatus  (Chinche de semillas),Chinche de semillas,Endémico,1,Santa Rosa
Vespidae,Brachygastra lecheguana (Avispa negra de papel),Avispa negra de papel,Introducido,1,Santa Rosa
Ceratopogonidae,Dasyhelea borgmeieri (Mosquito mordedor),Mosquito mordedor,Nativo,1,El Carmen
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,1,El Carmen
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,1,El Carmen
Muscidae,"Cyrtoneuropsis rescita (Mosca de establo, mosca de la casa)","Mosca de establo, mosca de la casa",Introducido,1,El Carmen
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,1,El Carmen
Agromyzidae,Melanagromyza floris (Mosca minadora de hojas),Mosca minadora de hojas,Nativo,2,El Carmen
Dolichopodidae,Chrysotus brevicornis (Mosca de patas largas),Mosca de patas largas,Nativo,1,El Carmen
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,7,El Carmen
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,22,El Carmen
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,5,El Carmen
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,28,El Carmen
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,11,El Carmen
Agromyzidae,Liriomyza marginalis (Mosca minadora de hojas),Mosca minadora de hojas,Nativo,1,El Carmen
Limoniidae,Geranomyia tibialis (Mosca grúa),Mosca grúa,Nativo,2,El Carmen
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,2,El Carmen
Chloropidae,Monochaetoscinella anonyma (Mosca de la hierba),Mosca de la hierba,Introducido,2,El Carmen
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,4,El Carmen
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,2,El Carmen
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,94,El Carmen
Limoniidae,Geranomyia tibialis (Mosca grúa),Mosca grúa,Nativo,4,El Carmen
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,50,El Carmen
Tephritidae,Anastrepha fraterculus (Mosca de la fruta),Mosca de la fruta,Introducido,1,El Carmen
Muscidae,"Cyrtoneuropsis rescita (Mosca de establo, mosca de la casa)","Mosca de establo, mosca de la casa",Introducido,1,El Carmen
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,1,El Carmen
Drosophilidae,Drosophila nebulosa (Mosca del vinagre),Mosca del vinagre,Introducido,13,El Carmen
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,El Carmen
Drosophilidae,Zaprionus indianus (Mosca del vinagre),Mosca del vinagre,Introducido,1,El Carmen
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,1,El Carmen
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,47,El Carmen
Dolichopodidae,Chrysotus brevicornis (Mosca de patas largas),Mosca de patas largas,Nativo,1,El Carmen
Asteiidae,Loewimyia fasciata (-),-,Endémico,1,El Carmen
Sciaridae,Bradysia radicum (Mosquito de los hongos),Mosquito de los hongos,Introducido,1,El Carmen
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,1,El Carmen
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,3,El Carmen
Sphaeroceridae,Leptocera erythrocera (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,El Carmen
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,31,El Carmen
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,19,El Carmen
Dolichopodidae,Chrysotus longipalpus (Mosca de patas largas),Mosca de patas largas,Introducido,1,El Carmen
Limoniidae,Geranomyia tibialis (Mosca grúa),Mosca grúa,Nativo,3,El Carmen
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,9,El Carmen
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,22,El Carmen
Formicidae,Wasmannia auropunctata (Hormiga),Hormiga,Introducido,1,El Carmen
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,6,El Carmen
Formicidae,Cardiocondyla emeryi (Hormiga),Hormiga,Introducido,1,El Carmen
Formicidae,Cardiocondyla emeryi (Hormiga),Hormiga,Introducido,1,El Carmen
Formicidae,Tapinoma melanocephalum (Hormiga),Hormiga,Introducido,1,El Carmen
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,2,El Carmen
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,10,El Carmen
Miridae,Polymerus vegatus (Chinche de hoja),Chinche de hoja,Endémico,1,El Carmen
Miridae,Polymerus vegatus (Chinche de hoja),Chinche de hoja,Endémico,1,El Carmen
Lygaeidae,Cymoninus notabilis (Chinche de semillas),Chinche de semillas,Desconocido,1,El Carmen
Braconidae,Subfamila Aphidiinae (Microavispa),Microavispa,Desconocido,1,El Carmen
Pteromalidae,Spalangia cameroni (Microavispa),Microavispa,Introducido,2,El Carmen
Vespidae,Brachygastra lecheguana (Avispa negra de papel),Avispa negra de papel,Introducido,1,El Carmen
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,24,Santa Rosa
Tephritidae,Campiglossa crockeri (Mosca de la fruta),Mosca de la fruta,Endémico,5,Santa Rosa
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,1,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,2,Santa Rosa
Sciaridae,Bradysia radicum (Mosquito de los hongos),Mosquito de los hongos,Introducido,1,Santa Rosa
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,1,Santa Rosa
Agromyzidae,Calycomyza lantanae (Mosca minadora de hojas),Mosca minadora de hojas,Introducido,1,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Santa Rosa
Agromyzidae,Melanagromyza floris (Mosca minadora de hojas),Mosca minadora de hojas,Nativo,1,Santa Rosa
Muscidae,"Cyrtoneuropsis rescita (Mosca de establo, mosca de la casa)","Mosca de establo, mosca de la casa",Introducido,1,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,6,Santa Rosa
Asteiidae,Loewimyia fasciata (-),-,Endémico,2,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,1,Santa Rosa
Syrphidae,Toxomerus politus (Mosca del maíz),Mosca del maíz,Nativo,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,12,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,1,Santa Rosa
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,3,Santa Rosa
Chloropidae,Monochaetoscinella anonyma (Mosca de la hierba),Mosca de la hierba,Introducido,1,Santa Rosa
Muscidae,"Cyrtoneuropsis rescita (Mosca de establo, mosca de la casa)","Mosca de establo, mosca de la casa",Introducido,1,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,1,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,2,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,7,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,2,Santa Rosa
Chrysopidae,Chrysoperla externa (León de los áfidos),León de los áfidos,Desconocido,1,Santa Rosa
Chrysopidae,Chrysoperla externa (León de los áfidos),León de los áfidos,Desconocido,1,Santa Rosa
Chrysopidae,Ceraeochrysa everes (León de los áfidos),León de los áfidos,Desconocido,1,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,2,Santa Rosa
Formicidae,Cardiocondyla emeryi (Hormiga),Hormiga,Introducido,1,Santa Rosa
Coccinellidae,Cycloneda sanguinea (Mariquita),Mariquita,Nativo,1,Santa Rosa
Miridae,Microtechnites bractatus (Chinche de hoja),Chinche de hoja,Introducido,1,Santa Rosa
Lygaeidae,Darwinysius wenmanensis (Chinche ),Chinche ,Endémico,1,Santa Rosa
Lygaeidae,Neortholomus usingeri  (Chinche de semillas),Chinche de semillas,Endémico,1,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Cascajo
Phoridae,"Megaselia seticauda (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,1,Cascajo
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,1,Cascajo
Formicidae,Tapinoma melanocephalum (Hormiga),Hormiga,Introducido,2,Cascajo
Formicidae,Tapinoma melanocephalum (Hormiga),Hormiga,Introducido,2,Cascajo
Vespidae,Polistes versicolor (Avispa de papel),Avispa de papel,Introducido,1,Cascajo
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,4,Cascajo
Muscidae,"Neodexiopsis devia (Mosca de establo, mosca de la casa)","Mosca de establo, mosca de la casa",Endémico,1,Cascajo
Sphaeroceridae,Leptocera erythrocera (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,40,Cascajo
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,28,Cascajo
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,Cascajo
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,1,Cascajo
Phoridae,"Megaselia scalaris (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,1,Cascajo
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,2,Cascajo
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,1,Cascajo
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Cascajo
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,1,Cascajo
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,25,Cascajo
Sphaeroceridae,Leptocera erythrocera (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,16,Cascajo
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,2,Cascajo
Miridae,Polymerus vegatus (Chinche de hoja),Chinche de hoja,Endémico,1,Cascajo
Vespidae,Brachygastra lecheguana (Avispa negra de papel),Avispa negra de papel,Introducido,1,Cascajo
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,34,Bellavista
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,23,Bellavista
Drosophilidae,Drosophila nebulosa (Mosca del vinagre),Mosca del vinagre,Introducido,2,Bellavista
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,10,Bellavista
Phoridae,"Megaselia seticauda (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,3,Bellavista
Sarcophagidae,Peckia lambens (Mosca de la carne),Mosca de la carne,Introducido,2,Bellavista
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,8,Bellavista
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,2,Bellavista
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,2,Bellavista
Ceratopogonidae,Dasyhelea borgmeieri (Mosquito mordedor),Mosquito mordedor,Nativo,1,Bellavista
Asteiidae,Loewimyia fasciata (-),-,Endémico,4,Bellavista
Chloropidae,Monochaetoscinella anonyma (Mosca de la hierba),Mosca de la hierba,Introducido,4,Bellavista
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,23,Bellavista
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,2,Bellavista
Asteiidae,Loewimyia fasciata (-),-,Endémico,1,Bellavista
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,13,Bellavista
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,2,Bellavista
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,6,Bellavista
Sphaeroceridae,Leptocera erythrocera (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,17,Bellavista
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,3,Bellavista
